id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5036854804221601,OfsLehIel,2816866443,德卤爱开车,这段对话差点笑抽了。#蔚来李斌欧洲跨国换电自驾直播#李斌:我在起飞前又充了点值，又被我老婆发现了。力洪:没事没事，回家跪搓板就好了。#蔚来##新能源大牛说#L德卤爱开车的微博视频,,,,"蔚来李斌欧洲跨国换电自驾直播,蔚来,新能源大牛说",5,12,145,2024-05-22 15:33,微博视频号,,"http://f.video.weibocdn.com/o0/VAfR5guZlx08f3nBBjQA01041200iajK0E010.mp4?label=mp4_720p&template=1076x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723507&ssig=Ner%2BrSCZX2&KID=unistore,video",,上海,红V
5036922432392729,Ofuwja2sp,1900489235,莲石路车神,蛙鸣鸟叫的伴奏下，我们开着腾势D9去露营啦！整个小烤肉，再带娃弄个木棍面包，我在旁边支上我的鱼竿。我们这周末的质量是不是还挺可以的#新能源汽车##腾势D9#L莲石路车神的微博视频,,,,"新能源汽车,腾势D9",42,60,83,2024-05-22 20:02,微博视频号,,"http://f.video.weibocdn.com/o0/cjeeRSDClx08f3GgSuh201041201TNqf0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723507&ssig=gqCCR6HzHb&KID=unistore,video",,北京,红V
5036803265135356,Ofrq6lxWk,1708942053,红衣大叔周鸿祎,有些新能源车找不到门把手，你遇到过这种问题吗？#红衣新能源##新能源汽车##汽车#L周鸿祎的微博视频,,,,"红衣新能源,新能源汽车,汽车",8,29,112,2024-05-22 12:09,微博视频号,,"http://f.video.weibocdn.com/o0/4Vq0hEl3lx08f39KMD1601041200Hqmq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723507&ssig=UkwcmJ7Cix&KID=unistore,video",,北京,金V
5036529493738410,OfkixfGwW,1708942053,红衣大叔周鸿祎,全网邀请车圈大V，5月24日一起探厂极氪汽车，对话极氪CEO#红衣新能源##新能源汽车##极氪#L周鸿祎的微博视频,,,,"红衣新能源,新能源汽车,极氪",145,146,400,2024-05-21 18:01,微博视频号,,"http://f.video.weibocdn.com/o0/7D0XIL7Xlx08f1X2NLhC01041201gGNv0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=84hgPpYkGr&KID=unistore,video",,北京,金V
5036399230715334,OfgUr305E,2352655622,俊伟EVLIFE,油管上有网友上传特斯拉FSD12.3.6的视频，从托伦斯Torrance开车前往威尼斯Venice，全程0接管。从视频中可以看到，新版本中打开FSD之后已经没有手扶方向盘的提醒。只能用丝滑来形容这段视频..尤其是到达目的地后将车停在旁边更是绝！不知道端到端大模型国内什么时候能真正落地。#特斯拉##特斯拉FSD##新能源汽车#L俊伟电车生活的微博视频,,,,"特斯拉,特斯拉FSD,新能源汽车",41,51,97,2024-05-21 09:23,微博视频号,,"http://f.video.weibocdn.com/o0/TkxgJP2clx08f1ntWPlm01041209POXv0E040.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=uLwycmQrCi&KID=unistore,video",,上海,红V
5036467313181782,OfiGfdlJ4,5881975508,类星频道,上周我们去试驾了捷途的山海T2，作为旅行者的插混版本，山海T2的表现如何呢？L类星频道的微博视频O抽奖详情,,,,,100,61,87,2024-05-21 13:54,微博视频号,,"http://f.video.weibocdn.com/o0/WBLOtKATlx08f1G4rG8001041204mLIo0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=X19%2BzdPZER&KID=unistore,video",,上海,金V
5036500339395229,OfjxvDq7X,3163705834,肉肉爸比ev,月初给大家看了#小鹏AI代驾上手体验#一镜到底，路线是从学校接肉肉回家经过几个内测版本迭代，这次难度增加一点，拿来跑山试一下，果断找昌老师要了一条他经常骑摩托车跑的路线，大概7km左右，大概20分钟，右下角放了本次路线的缩略图还是一样，手动驾驶一遍，不到10分钟就完成了学习之前大部分老师都是用LCC跑山，这次用AI代驾试一下效果，还是呈现一镜到底，4个机位，单兵作战不能更多了全程下来，一共接管三次，第一次有可能是信息漏记导致退出，第二/第三次都是因为黄线场景无法通行被迫接管，返程是0接管，给大家看更真实的AI代驾，选择了上山路段，详情看视频吧AI代驾支持之后，三四线城市就可以解锁高阶智驾了#新能源汽车##小鹏开启ai智驾时代#L肉肉爸比ev的微博视频,,,,"小鹏AI代驾上手体验,新能源汽车,小鹏开启ai智驾时代",8,19,119,2024-05-21 16:05,微博视频号,,"http://f.video.weibocdn.com/u0/hC02iDp7gx08f1P4iCkw0104120fMUUp0E060.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=MC%2FPHtFmu5&KID=unistore,video",,广东,红V
5036562390192477,Ofl9B0O4t,2062985282,大懒货,一镜到底，来看看小鹏的AI代驾能不能搞定杭州晚高峰实际表现超过预期！@大橙橙橙子难得陪我一起跑~不容易不容易，大家点赞一键三连一下老规矩，结论丢前面：AI代驾秀操作的点：①：基于人类选道逻辑赋能下的优秀实操，接近100%的正确选道决策②：跨路口非强对齐车道逻辑与超视距选道前置【同样基于人类选道和过路口经验交给AI代驾】③：针对于完全不规则路口，精准的驾驶轨迹选择；④：针对于Cutin车辆优秀的纵向控制；全程实际表现[我想开了]：有接管，发生于：①：高架超短虚线-实线交替场景【这个场景目前我好像几乎没看到能过的】；②：一个乡道里面遇到一辆【死车】没有触发绕行后为了通行效率的主动接管【结果我刚接管，前车也走了】；③：同一条路里面遇到完全不看机动车的非机动电瓶车【突破我安全阈值】这里再次强调：AI代驾不是滴滴代驾，人机共驾安全性更高！[发芽][发芽]针对于现阶段NGP整体能力我认为需要提升的点：①：针对于单向单车道，车辆/行人绕行明显不够激进，我觉得更多是能力限制而并非能力上限不够；②：针对于部分有大量隔离带的右转会有试探性转弯、减速再转弯的操作；③：针对于不规则障碍的EID显示可以进一步加强啦~~卷卷卷，大家一起卷【适度卷加速技术进步，卷的时候同时也要注意身体健康~[在线等]】#新能源大牛说##自动驾驶##小鹏开启AI智驾时代#L大懒货等人的共创视频,,,大橙橙橙子,"新能源大牛说,自动驾驶,小鹏开启AI智驾时代",11,27,78,2024-05-21 20:11,微博视频号,,"http://f.video.weibocdn.com/o0/sGP3JbSllx08f26GKJsQ01041209Xo7z0E040.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=MxFZRwQSaY&KID=unistore,video",,浙江,红V
5036427117333990,OfhDpuLUa,5885422393,邹总买电车啦,目前的主流新能源电车都只带Type-c口不带USB口很正常，但这也和小米SU7的用户群有关系，他们都是油转电的#邹总买电车啦##小米汽车##小米su7#L邹总买电车啦的微博视频,,,,"邹总买电车啦,小米汽车,小米su7",3,35,51,2024-05-21 11:14,微博视频号,,"http://f.video.weibocdn.com/o0/Q7rdehPllx08f1v6PjyU01041200MXfT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=s7nhtJOVln&KID=unistore,video",,江苏,红V
5036413650735223,OfhhH35gr,2135129011,孙少军09,第三周之后的表现，总结一句话就是回归4月份的水平。关注我的从业者居多，对不对找自己合作的第三方确认就可以了。从市场来看：1，第三周市场持续稳态，虽然订单能维持住，但是进店量都在下滑。2，部分地区给出补贴政策，明显刺激部分品牌的新车销售。从品牌来看，只统计不可退的锁单量（4S店模式除外），截止5月13~20号：1，理想新增锁单8.5~9K，截止20号累积锁单34~35K，经过第二周混乱后，第三周开始回温，理想L7占比提升，L6对比modelY比例提升。2，蔚来新增锁单5.8~6K，截止20号累积锁单17~17.5K，BAAS方案迎来月末冲刺，小米分流客户占比上升，进店订单持续明显增长。3，鸿蒙智行新增锁单5K，截止20号累积锁单19K，问界新M7预售订单12K（不包含在锁单数），新M5交付后进店小幅度上涨。4，零跑新增锁单4K，截止20号累积订单16K，各地活动基本结束，订单开始回归稳态，置换政策变相优惠6K效果不错。6，比亚迪新增订单55~60K，截止20号累积订单19~19.5万，订单基本持平，但是进店量也跟着大市场一起下滑。随着海狮陆续到店，进店订单明显上涨。按照目前的进度，本月继续破30万没什么问题了。要注意两点：1，近期多家合资突然重新开打价格战，要注意合资经销商的运营情况。2，在朱晓彤对特斯拉的调整+零首付等政策刺激后，终端反馈一线战斗力在快速恢复。#汽场全开##新能源锐评#,,,,"汽场全开,新能源锐评",38,475,2586,2024-05-21 10:20,微博网页版,,,,福建,金V
5036414968792083,OfhjOATdN,1421019895,张抗抗KK,小鹏AIDAY推出的大更新，值得在5.20这一天开一个发布会。首先是AI代驾，这个功能很强，有两个特点：一是XNGP过不去的地方，例如非常小的路、石墩子，它也能过去。图1的小视频是@马肉粽Rouzong录制的过石墎子，其实他还录了一个XNGP在这里过不去的视频，两相对比，就特别强烈！二是开着更拟人。前两天@小王同学_DrEV去录了一下AI代驾录线，感受就是AI代驾开得好规矩，其实这就是它的功能特点“可模仿学习用户驾驶习惯如变道时机、路口转弯路径等”。都知道智驾的终点是需要千人千面，要么是极致模仿驾驶员，当驾驶员的替身；要么是极致地摸索驾驶员最舒服的模式，当驾驶员的专车司机。截止目前，业内第一个将这种思路的功能推送给用户的，小鹏还是第一个。所以天玑系统5.1.0这个版本，值得大家记住。天玑系统5.1.0还有很多特点，有机会再一一介绍。发布会还有一个重磅信息，那就是MONA系列即将于6月亮相，据@肉肉爸比ev说，设计还挺好看！若真是如此，那么MONA系列就很有戏了。众所周知，小鹏的强项并不在于设计，那么把车做短的MONA，设计难度更大了，大家对它的外观预期并不高。如果它的外观不仅不一般，而且很好看，再加上低价与高智能，那么它能卖好的可能性就大大增加！甚至开创一个新的小细分市场。#新能源大牛说##小鹏OTA速度或将超越手机#,,,"马肉粽Rouzong,小王同学_DrEV,肉肉爸比ev","新能源大牛说,小鹏OTA速度或将超越手机",59,43,209,2024-05-21 10:26,微博网页版,,"http://f.video.weibocdn.com/o0/ADNCcJuqlx08f1rMvIdq010412002FUM0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=Z%2FsuXo4ve%2F&KID=unistore,video",,上海,金V
5036528567583806,Ofkh2vOTs,1898907123,痛快舒畅,如何选购新能源车？其实几千年前孔子就告诉我们了。#汽场全开##新能源汽车##新能源大牛说#L痛快舒畅的微博视频,,,,"汽场全开,新能源汽车,新能源大牛说",1,9,88,2024-05-21 17:57,微博视频号,,"http://f.video.weibocdn.com/o0/lJoEQiIUlx08f1WNcqQM01041200wH110E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=pQRCiP4TDc&KID=unistore,video",,北京,金V
5036566961717722,OflgY7cRc,6177343463,闫闯说车,亏电油耗测试做了十几期，榜首的位置长期被本田CR-V插混霸占着，不得不说，日系车的节能性还是很强的。而这次，终于有台国产小车，把它的位置刷下去了。@李凡_Fancy#闫闯说车##试驾评测#L闫闯说车的微博视频,,,李凡_Fancy,"闫闯说车,试驾评测",2,1,31,2024-05-21 20:30,微博视频号,,"http://f.video.weibocdn.com/o0/eYV87ejhlx08f1qGDaxO01041203s0Z70E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723521&ssig=YftbJgGnzJ&KID=unistore,video",,北京,蓝V
5036204326914624,OfbQ4t0Oc,5881975508,类星频道,今年1月9日的CES上，Intel发布了其汽车战略，包括收购智能电动汽车能源管理SoC的芯片和软件公司SiliconMobility，将基于UCle的开放式汽车芯粒平台引入汽车行业和与中国智能电动汽车公司极氪达成的合作。和许多普通消费者的认知不同，如今全球各地有5000万辆车上跑着Intel的芯片，Intel从来就不是汽车行业的新人，只不过这一次，Intel决意全面整合其技术和产品组合，包括1亿美元的投入，以更严肃和全面的态度参与全球智能电动汽车转型的大潮。据悉，除极氪外，Intel另有新的汽车品牌合作已经在沟通中，即将官宣。让我们拭目以待。#英特尔##新能源汽车#L类星频道的微博视频O抽奖详情,,,,"英特尔,新能源汽车",495,123,154,2024-05-20 20:29,微博视频号,,"http://f.video.weibocdn.com/o0/PbVx9XlBlx08f0wj4oes010412049zOx0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723532&ssig=7ylftx54D7&KID=unistore,video",,浙江,金V
5036061128130598,Of876y78G,6524692480,极速拍档Speedsters,#极速之旅#北极篇【第三集】这一集，@极速拍档-小乔和@极速拍档-Berlin驾驶#理想L9#继续向北进发，他们来到了阿拉斯加中部地区——费尔班克斯。在这里他们体验到了一些阿拉斯加人特有的生活方式：传承百年的竞猜游戏、射击狙击枪之王巴雷特、在一米多厚的冰层上钓鱼，以及乘坐狗拉雪橇穿越雪林。#中国新能源车穿越北极圈#，我们与#理想L9#一起体验独特的阿拉斯加！L极速拍档Speedsters的微博视频,,,"极速拍档-小乔,极速拍档-Berlin","极速之旅,理想L9,中国新能源车穿越北极圈",355,401,906,2024-05-20 11:00,微博视频号,,"http://f.video.weibocdn.com/u0/Jdtfm0Jagx08eZhwJifK0104120kpaLA0E080.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723532&ssig=VKM72IrQVo&KID=unistore,video",,广东,金V
5036087647145981,Of8NStYZL,2135129011,孙少军09,小鹏AI天玑系统大更新之后表现如何？以重新拍的G6上门试驾为参考：智驾比我们内测的无限版本更加流畅；语音识别非常猛，我带点“胡建”口音的指令，居然全能听懂了；大模型加持，绘画翻译提醒这些功能也都有了。一个细节：现在可以人离车自动泊入了#汽场全开##新能源锐评#L孙少军09等人的共创视频,,,,"汽场全开,新能源锐评",29,117,518,2024-05-20 12:45,微博视频号,,"http://f.video.weibocdn.com/o0/30RrdrDclx08f00LY6Vq0104120df8Xt0E050.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723532&ssig=F2gkpNP5X0&KID=unistore,video",,福建,金V
5036140394450397,OfaaXiFKB,7762168725,MetaAuto,曾经有一台产品力很真诚的车放在我面前，我没有珍惜，等我失去的时候才后悔莫及，人世间最痛苦的事莫过于此。靓崽，看你的骨骼清奇，是万中无一的造车奇才，维护车圈价格秩序就靠你了，我这有本秘籍《冰箱彩电大沙发》，见与你有缘，就10来万块卖给你了！什么冰箱彩电大沙发，当当当当当？看了#达哥影业#之#哪吒L#第二部你就知道了。#汽场全开#新能源汽车超话LMetaAuto的微博视频,,,,"达哥影业,哪吒L,汽场全开",126,100,194,2024-05-20 16:15,微博视频号,,"http://f.video.weibocdn.com/o0/ByHHcqBolx08f0eRtD3a01041203C7Z20E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1742723532&ssig=FC51y2FSoj&KID=unistore,video",,上海,金V
